country,daytype,hour,nuclear,biomass,solar,wind,hydro_ror,flex,gas,unserved,peaker,demand
RO,coldsnap,19,3.6,0.24,0.0,2.489,1.115,5.713,4.0,0.0,0.0,17.157
RO,coldsnap,20,3.6,0.24,0.0,2.8,1.115,3.604,4.0,0.0,0.0,15.359
RO,coldsnap,21,3.6,0.24,0.0,2.8,1.115,1.518,4.0,0.0,0.0,13.273
RO,coldsnap,22,3.6,0.24,0.0,2.8,1.115,0.0,3.75,0.0,0.0,11.505
RO,coldsnap,23,3.6,0.24,0.0,2.14,1.115,0.0,2.941,0.0,0.0,10.036
SE,average,0,7.2,2.88,0.0,17.766,2.56,0.968,0.336,0.0,0.0,17.106
SE,average,1,7.2,2.88,0.0,17.007,2.56,0.714,0.317,0.0,0.0,16.124
SE,average,2,7.2,2.88,0.0,16.908,2.56,0.593,0.302,0.0,0.0,15.641
SE,average,3,7.2,2.88,0.0,17.214,2.56,0.574,0.301,0.0,0.0,15.641
SE,average,4,7.2,2.88,0.0,17.257,2.56,0.842,0.333,0.0,0.0,16.608
SE,average,5,7.2,2.88,0.0,17.178,2.56,1.803,0.415,0.0,0.0,19.148
SE,average,6,7.2,2.88,0.0,17.612,2.56,2.745,0.418,0.0,0.037,22.298
SE,average,7,7.2,2.88,2.556,17.746,2.56,2.664,0.419,0.0,0.088,24.483
SE,average,8,7.2,2.88,4.937,17.62,2.56,2.429,0.39,0.0,0.106,25.719
SE,average,9,7.2,2.88,6.982,17.561,2.56,1.857,0.305,0.0,0.105,25.984
SE,average,10,7.2,2.88,8.551,17.391,2.56,1.733,0.259,0.0,0.067,26.012
SE,average,11,7.2,2.88,9.537,17.501,2.56,1.384,0.23,0.0,0.052,25.927
SE,average,12,7.2,2.88,9.874,17.663,2.56,1.126,0.218,0.0,0.036,25.193
SE,average,13,7.2,2.88,9.537,17.671,2.56,1.086,0.204,0.0,0.028,24.704
SE,average,14,7.2,2.88,8.551,16.83,2.56,1.35,0.238,0.0,0.029,24.476
SE,average,15,7.2,2.88,6.982,17.444,2.56,1.641,0.264,0.0,0.049,24.788
SE,average,16,7.2,2.88,4.937,16.52,2.56,2.544,0.411,0.0,0.117,25.872
SE,average,17,7.2,2.88,2.556,16.483,2.56,4.164,0.525,0.0,0.217,27.287
SE,average,18,7.2,2.88,0.0,16.974,2.56,5.669,0.556,0.001,0.346,28.126
SE,average,19,7.2,2.88,0.0,17.127,2.56,5.227,0.538,0.0,0.363,27.553
SE,average,20,7.2,2.88,0.0,17.058,2.56,4.612,0.525,0.0,0.303,25.872
SE,average,21,7.2,2.88,0.0,17.469,2.56,3.436,0.468,0.0,0.178,23.483
SE,average,22,7.2,2.88,0.0,18.248,2.56,2.232,0.387,0.0,0.029,20.971
SE,average,23,7.2,2.88,0.0,17.858,2.56,1.357,0.345,0.0,0.0,18.545
SE,winter,0,7.2,2.88,0.0,17.824,2.647,1.656,0.405,0.0,0.0,19.326
SE,winter,1,7.2,2.88,0.0,17.179,2.647,1.406,0.4,0.0,0.0,18.196
SE,winter,2,7.2,2.88,0.0,17.371,2.647,1.209,0.418,0.0,0.0,17.644
SE,winter,3,7.2,2.88,0.0,17.615,2.647,1.2,0.389,0.0,0.0,17.644
SE,winter,4,7.2,2.88,0.0,16.939,2.647,1.63,0.412,0.0,0.0,18.748
SE,winter,5,7.2,2.88,0.0,17.647,2.647,2.814,0.462,0.0,0.0,21.728
SE,winter,6,7.2,2.88,0.0,19.035,2.647,3.775,0.444,0.0,0.125,25.538
SE,winter,7,7.2,2.88,1.331,18.476,2.647,4.61,0.457,0.0,0.315,28.247
SE,winter,8,7.2,2.88,2.572,17.882,2.647,4.857,0.491,0.0,0.42,29.696
SE,winter,9,7.2,2.88,3.637,18.173,2.647,4.347,0.513,0.0,0.402,29.828
SE,winter,10,7.2,2.88,4.455,18.572,2.647,4.327,0.458,0.0,0.26,29.661
SE,winter,11,7.2,2.88,4.969,18.81,2.647,3.528,0.427,0.0,0.207,29.504
SE,winter,12,7.2,2.88,5.144,18.714,2.647,3.059,0.451,0.0,0.143,28.656
SE,winter,13,7.2,2.88,4.969,18.039,2.647,3.206,0.443,0.0,0.112,28.091
SE,winter,14,7.2,2.88,4.455,16.497,2.647,3.762,0.522,0.0,0.116,27.839
SE,winter,15,7.2,2.88,3.637,16.803,2.647,4.37,0.495,0.0,0.193,28.244
SE,winter,16,7.2,2.88,2.572,16.335,2.647,5.064,0.532,0.0,0.44,29.572
SE,winter,17,7.2,2.88,1.331,16.704,2.647,6.422,0.6,0.0,0.803,31.351
SE,winter,18,7.2,2.88,0.0,16.959,2.647,7.552,0.615,0.006,1.278,32.406
SE,winter,19,7.2,2.88,0.0,18.137,2.647,6.315,0.594,0.0,1.261,31.677
SE,winter,20,7.2,2.88,0.0,17.769,2.647,5.48,0.572,0.0,1.008,29.572
SE,winter,21,7.2,2.88,0.0,17.774,2.647,4.77,0.549,0.0,0.564,26.683
SE,winter,22,7.2,2.88,0.0,18.736,2.647,3.186,0.426,0.0,0.098,23.743
SE,winter,23,7.2,2.88,0.0,18.6,2.647,2.227,0.377,0.0,0.0,20.963
SE,coldsnap,0,7.2,2.88,0.0,2.226,2.579,4.858,1.0,0.0,0.0,20.743
SE,coldsnap,1,7.2,2.88,0.0,3.436,2.579,2.402,1.0,0.0,0.0,19.498
SE,coldsnap,2,7.2,2.88,0.0,6.938,2.579,0.0,0.0,0.0,0.0,18.897
SE,coldsnap,3,7.2,2.88,0.0,1.16,2.579,4.078,1.0,0.0,0.0,18.897
SE,coldsnap,4,7.2,2.88,0.0,2.842,2.579,3.599,1.0,0.0,0.0,20.101
SE,coldsnap,5,7.2,2.88,0.0,2.895,2.579,6.913,1.0,0.0,0.0,23.468
SE,coldsnap,6,7.2,2.88,0.0,2.714,2.579,11.164,1.0,0.0,1.289,28.827
SE,coldsnap,7,7.2,2.88,1.171,1.16,2.579,9.6,1.0,0.0,7.036,32.626
SE,coldsnap,8,7.2,2.88,2.262,1.16,2.579,9.6,1.0,0.0,7.758,34.439
SE,coldsnap,9,7.2,2.88,3.199,1.16,2.579,9.6,1.0,0.0,6.392,34.009
SE,coldsnap,10,7.2,2.88,3.917,1.16,2.579,9.6,1.0,0.0,4.006,32.342
SE,coldsnap,11,7.2,2.88,4.369,1.16,2.579,9.6,1.0,0.0,3.277,32.066
SE,coldsnap,12,7.2,2.88,4.524,1.16,2.579,9.6,1.0,0.0,2.172,31.115
SE,coldsnap,13,7.2,2.88,4.369,1.16,2.579,9.6,1.0,0.0,1.694,30.483
SE,coldsnap,14,7.2,2.88,3.917,1.16,2.579,9.6,1.0,0.0,1.882,30.219
SE,coldsnap,15,7.2,2.88,3.199,1.16,2.579,9.6,1.0,0.0,3.129,30.747
SE,coldsnap,16,7.2,2.88,2.262,1.16,2.579,9.6,1.0,0.0,5.687,32.369
SE,coldsnap,17,7.2,2.88,1.171,1.16,2.579,9.6,1.0,0.0,9.057,34.647
SE,coldsnap,18,7.2,2.88,0.0,2.293,2.579,9.6,1.0,0.444,10.017,36.013
SE,coldsnap,19,7.2,2.88,0.0,4.003,2.579,9.6,1.0,0.0,7.787,35.05
SE,coldsnap,20,7.2,2.88,0.0,4.366,2.579,9.6,1.0,0.0,4.744,32.369
SE,coldsnap,21,7.2,2.88,0.0,1.16,2.579,9.6,1.0,0.0,4.492,28.911
SE,coldsnap,22,7.2,2.88,0.0,5.229,2.579,6.69,1.0,0.0,0.0,25.578
SE,coldsnap,23,7.2,2.88,0.0,5.907,2.579,2.956,1.0,0.0,0.0,22.522
SI,average,0,1.26,0.048,0.0,0.096,0.24,0.014,0.21,0.0,0.0,1.831
SI,average,1,1.26,0.048,0.0,0.095,0.24,0.002,0.146,0.0,0.0,1.724
SI,average,2,1.26,0.048,0.0,0.096,0.24,0.0,0.115,0.0,0.0,1.671
SI,average,3,1.26,0.048,0.0,0.097,0.24,0.0,0.115,0.0,0.0,1.671
SI,average,4,1.26,0.048,0.0,0.1,0.24,0.007,0.173,0.0,0.0,1.776
SI,average,5,1.26,0.048,0.0,0.098,0.24,0.094,0.326,0.0,0.0,2.061
SI,average,6,1.26,0.048,0.0,0.096,0.24,0.317,0.456,0.0,0.005,2.422
SI,average,7,1.26,0.048,0.613,0.097,0.24,0.249,0.269,0.0,0.009,2.678
SI,average,8,1.26,0.048,1.185,0.097,0.24,0.176,0.209,0.0,0.01,2.814
SI,average,9,1.26,0.048,1.676,0.098,0.24,0.098,0.158,0.0,0.004,2.826
SI,average,10,1.26,0.048,2.052,0.101,0.24,0.049,0.122,0.0,0.0,2.812
SI,average,11,1.26,0.048,2.289,0.105,0.24,0.026,0.101,0.0,0.0,2.796
SI,average,12,1.26,0.048,2.37,0.102,0.24,0.011,0.079,0.0,0.0,2.716
SI,average,13,1.26,0.048,2.289,0.102,0.24,0.009,0.075,0.0,0.0,2.663
SI,average,14,1.26,0.048,2.052,0.099,0.24,0.016,0.091,0.0,0.0,2.639
SI,average,15,1.26,0.048,1.676,0.098,0.24,0.049,0.133,0.0,0.0,2.678
SI,average,16,1.26,0.048,1.185,0.103,0.24,0.156,0.212,0.0,0.002,2.805
SI,average,17,1.26,0.048,0.613,0.101,0.24,0.401,0.333,0.0,0.016,2.974
SI,average,18,1.26,0.048,0.0,0.101,0.24,0.873,0.5,0.0,0.051,3.074
SI,average,19,1.26,0.048,0.0,0.098,0.24,0.805,0.5,0.0,0.054,3.005
SI,average,20,1.26,0.048,0.0,0.099,0.24,0.626,0.497,0.0,0.035,2.805
SI,average,21,1.26,0.048,0.0,0.097,0.24,0.4,0.478,0.0,0.007,2.53
SI,average,22,1.26,0.048,0.0,0.1,0.24,0.191,0.412,0.0,0.0,2.25
SI,average,23,1.26,0.048,0.0,0.096,0.24,0.058,0.296,0.0,0.0,1.986
SI,winter,0,1.26,0.048,0.0,0.099,0.248,0.047,0.417,0.0,0.0,2.119
SI,winter,1,1.26,0.048,0.0,0.096,0.248,0.007,0.332,0.0,0.0,1.99
SI,winter,2,1.26,0.048,0.0,0.096,0.248,0.001,0.279,0.0,0.0,1.928
SI,winter,3,1.26,0.048,0.0,0.094,0.248,0.001,0.281,0.0,0.0,1.928
SI,winter,4,1.26,0.048,0.0,0.088,0.248,0.025,0.383,0.0,0.0,2.052
SI,winter,5,1.26,0.048,0.0,0.085,0.248,0.274,0.49,0.0,0.0,2.405
SI,winter,6,1.26,0.048,0.0,0.083,0.248,0.718,0.5,0.0,0.019,2.876
SI,winter,7,1.26,0.048,0.32,0.087,0.248,0.726,0.5,0.0,0.035,3.224
SI,winter,8,1.26,0.048,0.617,0.095,0.248,0.59,0.496,0.0,0.038,3.392
SI,winter,9,1.26,0.048,0.873,0.098,0.248,0.361,0.468,0.0,0.015,3.37
SI,winter,10,1.26,0.048,1.069,0.103,0.248,0.191,0.401,0.0,0.0,3.312
SI,winter,11,1.26,0.048,1.192,0.106,0.248,0.102,0.349,0.0,0.0,3.281
SI,winter,12,1.26,0.048,1.235,0.105,0.248,0.046,0.288,0.0,0.0,3.184
SI,winter,13,1.26,0.048,1.192,0.106,0.248,0.035,0.278,0.0,0.0,3.12
SI,winter,14,1.26,0.048,1.069,0.11,0.248,0.066,0.319,0.0,0.0,3.093
SI,winter,15,1.26,0.048,0.873,0.113,0.248,0.19,0.419,0.0,0.0,3.15
SI,winter,16,1.26,0.048,0.617,0.114,0.248,0.523,0.498,0.0,0.01,3.319
SI,winter,17,1.26,0.048,0.32,0.109,0.248,1.005,0.5,0.0,0.064,3.553
SI,winter,18,1.26,0.048,0.0,0.113,0.248,1.317,0.5,0.0,0.205,3.691
SI,winter,19,1.26,0.048,0.0,0.114,0.248,1.206,0.5,0.0,0.218,3.594
SI,winter,20,1.26,0.048,0.0,0.11,0.248,1.012,0.5,0.0,0.14,3.319
SI,winter,21,1.26,0.048,0.0,0.109,0.248,0.766,0.5,0.0,0.028,2.959
SI,winter,22,1.26,0.048,0.0,0.105,0.248,0.453,0.5,0.0,0.0,2.614
SI,winter,23,1.26,0.048,0.0,0.101,0.248,0.168,0.475,0.0,0.0,2.3
SI,coldsnap,0,1.26,0.048,0.0,0.035,0.243,0.234,0.5,0.0,0.0,2.32
SI,coldsnap,1,1.26,0.048,0.0,0.059,0.243,0.063,0.5,0.0,0.0,2.173
SI,coldsnap,2,1.26,0.048,0.0,0.06,0.243,0.0,0.492,0.0,0.0,2.104
SI,coldsnap,3,1.26,0.048,0.0,0.049,0.243,0.004,0.5,0.0,0.0,2.104
SI,coldsnap,4,1.26,0.048,0.0,0.032,0.243,0.159,0.5,0.0,0.0,2.243
SI,coldsnap,5,1.26,0.048,0.0,0.011,0.243,0.6,0.5,0.0,0.0,2.663
SI,coldsnap,6,1.26,0.048,0.0,0.006,0.243,0.907,0.5,0.0,0.467,3.431
SI,coldsnap,7,1.26,0.048,0.282,0.006,0.243,0.9,0.5,0.0,0.749,3.989
SI,coldsnap,8,1.26,0.048,0.545,0.011,0.243,0.9,0.5,0.0,0.718,4.225
SI,coldsnap,9,1.26,0.048,0.771,0.007,0.243,0.9,0.5,0.0,0.359,4.087
SI,coldsnap,10,1.26,0.048,0.944,0.021,0.243,0.711,0.5,0.0,0.0,3.727
SI,coldsnap,11,1.26,0.048,1.053,0.006,0.243,0.562,0.5,0.0,0.0,3.672
SI,coldsnap,12,1.26,0.048,1.09,0.006,0.243,0.411,0.5,0.0,0.0,3.558
SI,coldsnap,13,1.26,0.048,1.053,0.006,0.243,0.372,0.5,0.0,0.0,3.482
SI,coldsnap,14,1.26,0.048,0.944,0.006,0.243,0.454,0.5,0.0,0.0,3.455
SI,coldsnap,15,1.26,0.048,0.771,0.008,0.243,0.705,0.5,0.0,0.0,3.535
SI,coldsnap,16,1.26,0.048,0.545,0.021,0.243,0.9,0.5,0.0,0.241,3.758
SI,coldsnap,17,1.26,0.048,0.282,0.048,0.243,0.9,0.5,0.0,0.806,4.087
SI,coldsnap,18,1.26,0.048,0.0,0.04,0.243,0.9,0.5,0.018,1.276,4.285
SI,coldsnap,19,1.26,0.048,0.0,0.018,0.243,0.9,0.5,0.0,1.173,4.143
SI,coldsnap,20,1.26,0.048,0.0,0.016,0.243,0.9,0.5,0.0,0.791,3.758
SI,coldsnap,21,1.26,0.048,0.0,0.006,0.243,0.9,0.5,0.0,0.337,3.294
SI,coldsnap,22,1.26,0.048,0.0,0.006,0.243,0.824,0.5,0.0,0.0,2.881
SI,coldsnap,23,1.26,0.048,0.0,0.006,0.243,0.467,0.5,0.0,0.0,2.524
SK,average,0,2.7,0.24,0.0,0.351,0.4,0.0,0.209,0.0,0.0,3.636
SK,average,1,2.7,0.24,0.0,0.349,0.4,0.0,0.112,0.0,0.0,3.423
SK,average,2,2.7,0.24,0.0,0.337,0.4,0.0,0.079,0.0,0.0,3.32
SK,average,3,2.7,0.24,0.0,0.336,0.4,0.0,0.079,0.0,0.0,3.32
SK,average,4,2.7,0.24,0.0,0.342,0.4,0.0,0.148,0.0,0.0,3.527
SK,average,5,2.7,0.24,0.0,0.339,0.4,0.0,0.511,0.0,0.0,4.087
SK,average,6,2.7,0.24,0.0,0.325,0.4,0.049,1.091,0.0,0.0,4.792
SK,average,7,2.7,0.24,0.818,0.327,0.4,0.094,0.88,0.0,0.0,5.291
SK,average,8,2.7,0.24,1.58,0.329,0.4,0.078,0.725,0.0,0.0,5.559
SK,average,9,2.7,0.24,2.234,0.327,0.4,0.039,0.552,0.0,0.0,5.59
SK,average,10,2.7,0.24,2.736,0.324,0.4,0.009,0.426,0.0,0.0,5.571
SK,average,11,2.7,0.24,3.052,0.331,0.4,0.004,0.349,0.0,0.0,5.542
SK,average,12,2.7,0.24,3.16,0.323,0.4,0.001,0.274,0.0,0.0,5.384
SK,average,13,2.7,0.24,3.052,0.331,0.4,0.0,0.257,0.0,0.0,5.278
SK,average,14,2.7,0.24,2.736,0.33,0.4,0.0,0.297,0.0,0.0,5.231
SK,average,15,2.7,0.24,2.234,0.34,0.4,0.005,0.433,0.0,0.0,5.306
SK,average,16,2.7,0.24,1.58,0.327,0.4,0.061,0.724,0.0,0.0,5.553
SK,average,17,2.7,0.24,0.818,0.324,0.4,0.281,1.174,0.0,0.0,5.88
SK,average,18,2.7,0.24,0.0,0.324,0.4,0.646,1.764,0.0,0.0,6.074
SK,average,19,2.7,0.24,0.0,0.323,0.4,0.557,1.721,0.0,0.0,5.94
SK,average,20,2.7,0.24,0.0,0.329,0.4,0.314,1.57,0.0,0.0,5.553
SK,average,21,2.7,0.24,0.0,0.327,0.4,0.084,1.27,0.0,0.0,5.015
SK,average,22,2.7,0.24,0.0,0.33,0.4,0.003,0.833,0.0,0.0,4.465
SK,average,23,2.7,0.24,0.0,0.337,0.4,0.0,0.402,0.0,0.0,3.943
SK,winter,0,2.7,0.24,0.0,0.373,0.414,0.0,0.491,0.0,0.0,4.188
SK,winter,1,2.7,0.24,0.0,0.377,0.414,0.0,0.284,0.0,0.0,3.935
SK,winter,2,2.7,0.24,0.0,0.353,0.414,0.0,0.21,0.0,0.0,3.814
SK,winter,3,2.7,0.24,0.0,0.359,0.414,0.0,0.211,0.0,0.0,3.814
SK,winter,4,2.7,0.24,0.0,0.372,0.414,0.0,0.376,0.0,0.0,4.057
SK,winter,5,2.7,0.24,0.0,0.339,0.414,0.0,1.054,0.0,0.0,4.745
SK,winter,6,2.7,0.24,0.0,0.332,0.414,0.18,1.789,0.0,0.0,5.654
SK,winter,7,2.7,0.24,0.426,0.329,0.414,0.348,1.864,0.0,0.0,6.321
SK,winter,8,2.7,0.24,0.823,0.346,0.414,0.305,1.823,0.0,0.0,6.651
SK,winter,9,2.7,0.24,1.164,0.334,0.414,0.158,1.612,0.0,0.0,6.622
SK,winter,10,2.7,0.24,1.426,0.357,0.414,0.038,1.354,0.0,0.0,6.524
SK,winter,11,2.7,0.24,1.59,0.362,0.414,0.016,1.153,0.0,0.0,6.467
SK,winter,12,2.7,0.24,1.646,0.342,0.414,0.002,0.953,0.0,0.0,6.277
SK,winter,13,2.7,0.24,1.59,0.326,0.414,0.0,0.901,0.0,0.0,6.151
SK,winter,14,2.7,0.24,1.426,0.317,0.414,0.001,1.011,0.0,0.0,6.099
SK,winter,15,2.7,0.24,1.164,0.325,0.414,0.022,1.342,0.0,0.0,6.206
SK,winter,16,2.7,0.24,0.823,0.289,0.414,0.238,1.825,0.0,0.0,6.53
SK,winter,17,2.7,0.24,0.426,0.291,0.414,0.917,1.989,0.0,0.0,6.977
SK,winter,18,2.7,0.24,0.0,0.302,0.414,1.585,2.0,0.0,0.0,7.241
SK,winter,19,2.7,0.24,0.0,0.278,0.414,1.425,2.0,0.0,0.0,7.056
SK,winter,20,2.7,0.24,0.0,0.308,0.414,0.879,1.989,0.0,0.0,6.53
SK,winter,21,2.7,0.24,0.0,0.317,0.414,0.281,1.885,0.0,0.0,5.836
SK,winter,22,2.7,0.24,0.0,0.325,0.414,0.013,1.471,0.0,0.0,5.163
SK,winter,23,2.7,0.24,0.0,0.359,0.414,0.0,0.836,0.0,0.0,4.547
SK,coldsnap,0,2.7,0.24,0.0,0.11,0.398,0.0,1.124,0.0,0.0,4.572
SK,coldsnap,1,2.7,0.24,0.0,0.083,0.398,0.0,0.864,0.0,0.0,4.285
SK,coldsnap,2,2.7,0.24,0.0,0.091,0.398,0.0,0.72,0.0,0.0,4.149
SK,coldsnap,3,2.7,0.24,0.0,0.067,0.398,0.0,0.743,0.0,0.0,4.149
SK,coldsnap,4,2.7,0.24,0.0,0.056,0.398,0.0,1.027,0.0,0.0,4.421
SK,coldsnap,5,2.7,0.24,0.0,0.02,0.398,0.0,1.873,0.0,0.0,5.231
SK,coldsnap,6,2.7,0.24,0.0,0.02,0.398,1.32,2.0,0.0,0.0,6.678
SK,coldsnap,7,2.7,0.24,0.372,0.02,0.398,1.994,2.0,0.0,0.0,7.724
SK,coldsnap,8,2.7,0.24,0.719,0.039,0.398,2.079,2.0,0.0,0.0,8.176
SK,coldsnap,9,2.7,0.24,1.017,0.02,0.398,1.566,2.0,0.0,0.0,7.941
SK,coldsnap,10,2.7,0.24,1.246,0.05,0.398,0.666,2.0,0.0,0.0,7.3
SK,coldsnap,11,2.7,0.24,1.389,0.045,0.398,0.428,2.0,0.0,0.0,7.201
SK,coldsnap,12,2.7,0.24,1.438,0.116,0.398,0.087,2.0,0.0,0.0,6.979
SK,coldsnap,13,2.7,0.24,1.389,0.144,0.398,0.0,1.96,0.0,0.0,6.832
SK,coldsnap,14,2.7,0.24,1.246,0.138,0.398,0.055,2.0,0.0,0.0,6.777
SK,coldsnap,15,2.7,0.24,1.017,0.2,0.398,0.372,2.0,0.0,0.0,6.927
SK,coldsnap,16,2.7,0.24,0.719,0.127,0.398,1.166,2.0,0.0,0.0,7.35
SK,coldsnap,17,2.7,0.24,0.372,0.2,0.398,2.059,2.0,0.0,0.0,7.969
SK,coldsnap,18,2.7,0.24,0.0,0.2,0.398,2.802,2.0,0.0,0.0,8.34
SK,coldsnap,19,2.7,0.24,0.0,0.2,0.398,2.536,2.0,0.0,0.0,8.074
SK,coldsnap,20,2.7,0.24,0.0,0.19,0.398,1.822,2.0,0.0,0.0,7.35
SK,coldsnap,21,2.7,0.24,0.0,0.2,0.398,0.929,2.0,0.0,0.0,6.467
SK,coldsnap,22,2.7,0.24,0.0,0.2,0.398,0.131,2.0,0.0,0.0,5.669
SK,coldsnap,23,2.7,0.24,0.0,0.135,0.398,0.0,1.498,0.0,0.0,4.971
UK,average,0,10.8,2.88,0.0,55.049,0.32,0.469,5.748,0.0,0.255,38.223
UK,average,1,10.8,2.88,0.0,56.019,0.32,0.275,5.435,0.0,0.142,35.967
UK,average,2,10.8,2.88,0.0,57.401,0.32,0.231,5.109,0.0,0.085,34.87
UK,average,3,10.8,2.88,0.0,56.772,0.32,0.211,5.016,0.0,0.07,34.87
UK,average,4,10.8,2.88,0.0,55.919,0.32,0.392,6.017,0.0,0.127,37.064
UK,average,5,10.8,2.88,0.0,54.97,0.32,1.649,6.699,0.0,0.243,43.071
UK,average,6,10.8,2.88,0.0,54.788,0.32,3.764,7.651,0.0,0.479,50.715
UK,average,7,10.8,2.88,7.156,55.035,0.32,3.232,7.311,0.0,0.799,56.173
UK,average,8,10.8,2.88,13.824,55.325,0.32,2.722,6.098,0.0,0.856,59.032
UK,average,9,10.8,2.88,19.549,56.806,0.32,1.678,4.666,0.0,0.714,59.198
UK,average,10,10.8,2.88,23.943,55.435,0.32,1.257,3.933,0.0,0.507,58.834
UK,average,11,10.8,2.88,26.705,56.55,0.32,0.926,3.707,0.0,0.555,58.47
UK,average,12,10.8,2.88,27.647,57.397,0.32,0.684,2.98,0.0,0.446,56.789
UK,average,13,10.8,2.88,26.705,56.149,0.32,0.815,2.921,0.0,0.362,55.669
UK,average,14,10.8,2.88,23.943,54.531,0.32,0.801,3.397,0.0,0.347,55.179
UK,average,15,10.8,2.88,19.549,53.118,0.32,1.61,4.75,0.0,0.44,56.024
UK,average,16,10.8,2.88,13.824,52.397,0.32,2.751,7.126,0.0,0.796,58.716
UK,average,17,10.8,2.88,7.156,51.512,0.32,5.327,8.547,0.0,1.179,62.334
UK,average,18,10.8,2.88,0.0,50.91,0.32,8.653,9.286,0.017,1.554,64.464
UK,average,19,10.8,2.88,0.0,52.625,0.32,7.607,9.027,0.0,1.506,62.986
UK,average,20,10.8,2.88,0.0,51.69,0.32,6.076,8.877,0.0,1.406,58.716
UK,average,21,10.8,2.88,0.0,54.617,0.32,3.715,7.684,0.0,1.106,52.875
UK,average,22,10.8,2.88,0.0,55.483,0.32,2.299,7.001,0.0,0.762,46.986
UK,average,23,10.8,2.88,0.0,54.187,0.32,1.017,6.512,0.0,0.473,41.464
UK,winter,0,10.8,2.88,0.0,62.089,0.331,0.858,5.412,0.0,0.883,44.414
UK,winter,1,10.8,2.88,0.0,63.961,0.331,0.694,5.378,0.0,0.468,41.689
UK,winter,2,10.8,2.88,0.0,67.306,0.331,0.647,5.05,0.0,0.309,40.387
UK,winter,3,10.8,2.88,0.0,66.615,0.331,0.612,4.361,0.0,0.248,40.387
UK,winter,4,10.8,2.88,0.0,63.45,0.331,0.912,5.808,0.0,0.398,42.994
UK,winter,5,10.8,2.88,0.0,63.268,0.331,2.869,6.22,0.0,0.682,50.518
UK,winter,6,10.8,2.88,0.0,63.671,0.331,4.984,7.577,0.0,1.397,60.623
UK,winter,7,10.8,2.88,3.728,60.814,0.331,6.375,9.023,0.0,2.363,68.137
UK,winter,8,10.8,2.88,7.201,62.086,0.331,6.412,7.76,0.0,2.295,71.711
UK,winter,9,10.8,2.88,10.184,63.921,0.331,4.664,7.021,0.0,1.942,71.087
UK,winter,10,10.8,2.88,12.473,63.759,0.331,3.518,6.563,0.0,1.431,69.707
UK,winter,11,10.8,2.88,13.912,64.954,0.331,2.86,6.193,0.0,1.768,68.984
UK,winter,12,10.8,2.88,14.403,65.309,0.331,2.146,5.886,0.0,1.474,66.936
UK,winter,13,10.8,2.88,13.912,64.488,0.331,2.569,5.669,0.0,1.221,65.576
UK,winter,14,10.8,2.88,12.473,65.537,0.331,2.355,5.917,0.0,1.07,65.035
UK,winter,15,10.8,2.88,10.184,60.476,0.331,4.197,7.408,0.0,1.259,66.278
UK,winter,16,10.8,2.88,7.201,59.728,0.331,6.121,8.605,0.0,2.31,69.912
UK,winter,17,10.8,2.88,3.728,58.027,0.331,8.593,9.269,0.0,3.415,75.002
UK,winter,18,10.8,2.88,0.0,57.355,0.331,9.871,9.595,0.07,4.183,77.996
UK,winter,19,10.8,2.88,0.0,58.989,0.331,8.639,9.024,0.001,4.149,75.879
UK,winter,20,10.8,2.88,0.0,59.073,0.331,6.058,8.61,0.0,3.672,69.912
UK,winter,21,10.8,2.88,0.0,63.296,0.331,3.533,7.234,0.0,2.985,62.189
UK,winter,22,10.8,2.88,0.0,64.6,0.331,2.731,6.027,0.0,2.307,54.847
UK,winter,23,10.8,2.88,0.0,59.929,0.331,1.579,6.538,0.0,1.627,48.237
UK,coldsnap,0,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,10.088,48.887
UK,coldsnap,1,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,6.948,45.746
UK,coldsnap,2,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,5.474,44.273
UK,coldsnap,3,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,5.474,44.273
UK,coldsnap,4,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,8.427,47.225
UK,coldsnap,5,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,17.456,56.254
UK,coldsnap,6,10.8,2.88,0.0,3.6,0.319,1.2,20.0,0.0,34.363,73.161
UK,coldsnap,7,10.8,2.88,3.257,3.6,0.319,1.2,20.0,0.0,43.416,85.472
UK,coldsnap,8,10.8,2.88,6.293,6.548,0.319,1.2,20.0,0.0,42.543,90.581
UK,coldsnap,9,10.8,2.88,8.899,3.6,0.319,1.2,20.0,0.0,39.613,87.31
UK,coldsnap,10,10.8,2.88,10.899,9.291,0.319,1.2,20.0,0.0,23.597,78.986
UK,coldsnap,11,10.8,2.88,12.156,3.6,0.319,1.2,20.0,0.0,26.758,77.712
UK,coldsnap,12,10.8,2.88,12.585,3.6,0.319,1.2,20.0,0.0,23.891,75.275
UK,coldsnap,13,10.8,2.88,12.156,14.018,0.319,1.2,20.0,0.0,12.289,73.661
UK,coldsnap,14,10.8,2.88,10.899,16.064,0.319,1.2,20.0,0.0,10.933,73.094
UK,coldsnap,15,10.8,2.88,8.899,28.362,0.319,1.2,20.0,0.0,2.418,74.878
UK,coldsnap,16,10.8,2.88,6.293,13.071,0.319,1.2,20.0,0.0,25.191,79.754
