n_person,building,unit,geo,2021
6,RES,NR,SE122,1836
6,RES,NR,SE123,2448
6,RES,NR,SE124,1709
6,RES,NR,SE125,1545
6,RES,NR,SE2,25298
6,RES,NR,SE21,5043
6,RES,NR,SE211,2280
6,RES,NR,SE212,1180
6,RES,NR,SE213,1219
6,RES,NR,SE214,364
6,RES,NR,SE22,8966
6,RES,NR,SE221,776
6,RES,NR,SE224,8190
6,RES,NR,SE23,11289
6,RES,NR,SE231,1790
6,RES,NR,SE232,9499
6,RES,NR,SE3,8125
6,RES,NR,SE31,4124
6,RES,NR,SE311,1204
6,RES,NR,SE312,1467
6,RES,NR,SE313,1453
6,RES,NR,SE32,1728
6,RES,NR,SE321,1101
6,RES,NR,SE322,627
6,RES,NR,SE33,2273
6,RES,NR,SE331,1241
6,RES,NR,SE332,1032
6,RES,NR,SEZ,0
6,RES,NR,SEZZ,0
6,RES,NR,SEZZZ,0
6,RES,NR,SI,32742
6,RES,NR,SI0,32742
6,RES,NR,SI03,17814
6,RES,NR,SI031,1918
6,RES,NR,SI032,4474
6,RES,NR,SI033,1307
6,RES,NR,SI034,4311
6,RES,NR,SI035,849
6,RES,NR,SI036,1358
6,RES,NR,SI037,2803
6,RES,NR,SI038,794
6,RES,NR,SI04,14928
6,RES,NR,SI041,7762
6,RES,NR,SI042,3659
6,RES,NR,SI043,1873
6,RES,NR,SI044,1634
6,RES,NR,SIZ,0
6,RES,NR,SIZZ,0
6,RES,NR,SIZZZ,0
6,RES,NR,SK,69044
6,RES,NR,SK0,69044
6,RES,NR,SK01,6679
6,RES,NR,SK010,6679
6,RES,NR,SK02,20835
6,RES,NR,SK021,6437
6,RES,NR,SK022,6980
6,RES,NR,SK023,7418
6,RES,NR,SK03,18711
6,RES,NR,SK031,11416
6,RES,NR,SK032,7295
6,RES,NR,SK04,22819
6,RES,NR,SK041,13083
6,RES,NR,SK042,9736
6,RES,NR,SKZ,0
6,RES,NR,SKZZ,0
6,RES,NR,SKZZZ,0
6,RES1,NR,AT,24262
6,RES1,NR,AT1,8282
6,RES1,NR,AT11,1026
6,RES1,NR,AT111,143
6,RES1,NR,AT112,493
6,RES1,NR,AT113,390
6,RES1,NR,AT12,6333
6,RES1,NR,AT121,1355
6,RES1,NR,AT122,953
6,RES1,NR,AT123,589
6,RES1,NR,AT124,783
6,RES1,NR,AT125,439
6,RES1,NR,AT126,1222
6,RES1,NR,AT127,992
6,RES1,NR,AT13,923
6,RES1,NR,AT130,923
6,RES1,NR,AT2,7532
6,RES1,NR,AT21,2141
6,RES1,NR,AT211,707
6,RES1,NR,AT212,630
6,RES1,NR,AT213,804
6,RES1,NR,AT22,5391
6,RES1,NR,AT221,1010
6,RES1,NR,AT222,355
6,RES1,NR,AT223,406
6,RES1,NR,AT224,2035
6,RES1,NR,AT225,1093
6,RES1,NR,AT226,492
6,RES1,NR,AT3,8448
6,RES1,NR,AT31,4767
6,RES1,NR,AT311,1236
6,RES1,NR,AT312,1255
6,RES1,NR,AT313,981
6,RES1,NR,AT314,598
6,RES1,NR,AT315,697
6,RES1,NR,AT32,1434
6,RES1,NR,AT321,126
6,RES1,NR,AT322,510
6,RES1,NR,AT323,798
6,RES1,NR,AT33,1391
6,RES1,NR,AT331,75
6,RES1,NR,AT332,395
6,RES1,NR,AT333,212
6,RES1,NR,AT334,253
6,RES1,NR,AT335,456
6,RES1,NR,AT34,856
6,RES1,NR,AT341,224
6,RES1,NR,AT342,632
6,RES1,NR,ATZ,0
6,RES1,NR,ATZZ,0
6,RES1,NR,ATZZZ,0
6,RES1,NR,BE,56585
6,RES1,NR,BE1,3523
6,RES1,NR,BE10,3523
6,RES1,NR,BE100,3523
6,RES1,NR,BE2,32544
6,RES1,NR,BE21,9492
6,RES1,NR,BE211,5363
6,RES1,NR,BE212,2096
6,RES1,NR,BE213,2033
6,RES1,NR,BE22,4406
6,RES1,NR,BE223,968
6,RES1,NR,BE224,2150
6,RES1,NR,BE225,1288
6,RES1,NR,BE23,7530
6,RES1,NR,BE231,1538
6,RES1,NR,BE232,903
6,RES1,NR,BE233,406
6,RES1,NR,BE234,2502
6,RES1,NR,BE235,654
6,RES1,NR,BE236,1527
6,RES1,NR,BE24,6771
6,RES1,NR,BE241,4328
6,RES1,NR,BE242,2443
6,RES1,NR,BE25,4345
6,RES1,NR,BE251,816
6,RES1,NR,BE252,225
6,RES1,NR,BE253,439
6,RES1,NR,BE254,1320
6,RES1,NR,BE255,460
6,RES1,NR,BE256,566
6,RES1,NR,BE257,341
6,RES1,NR,BE258,178
6,RES1,NR,BE3,20518
6,RES1,NR,BE31,2471
6,RES1,NR,BE310,2471
6,RES1,NR,BE32,7916
6,RES1,NR,BE323,1416
6,RES1,NR,BE328,1172
6,RES1,NR,BE329,828
6,RES1,NR,BE32A,667
6,RES1,NR,BE32B,2681
6,RES1,NR,BE32C,689
6,RES1,NR,BE32D,463
6,RES1,NR,BE33,5866
6,RES1,NR,BE331,551
6,RES1,NR,BE332,3538
6,RES1,NR,BE334,405
6,RES1,NR,BE335,1059
6,RES1,NR,BE336,313
6,RES1,NR,BE34,1611
6,RES1,NR,BE341,346
6,RES1,NR,BE342,299
6,RES1,NR,BE343,270
6,RES1,NR,BE344,392
6,RES1,NR,BE345,304
6,RES1,NR,BE35,2654
6,RES1,NR,BE351,585
6,RES1,NR,BE352,1771
6,RES1,NR,BE353,298
6,RES1,NR,BEZ,0
6,RES1,NR,BEZZ,0
6,RES1,NR,BEZZZ,0
6,RES1,NR,BG,32781
6,RES1,NR,BG3,17940
6,RES1,NR,BG31,4356
6,RES1,NR,BG311,386
6,RES1,NR,BG312,758
6,RES1,NR,BG313,976
6,RES1,NR,BG314,1509
6,RES1,NR,BG315,727
6,RES1,NR,BG32,4308
6,RES1,NR,BG321,1016
6,RES1,NR,BG322,314
6,RES1,NR,BG323,859
6,RES1,NR,BG324,1112
6,RES1,NR,BG325,1007
6,RES1,NR,BG33,4259
6,RES1,NR,BG331,1549
6,RES1,NR,BG332,874
6,RES1,NR,BG333,1098
6,RES1,NR,BG334,738
6,RES1,NR,BG34,5017
6,RES1,NR,BG341,1640
6,RES1,NR,BG342,1271
6,RES1,NR,BG343,569
6,RES1,NR,BG344,1537
6,RES1,NR,BG4,14841
6,RES1,NR,BG41,6491
6,RES1,NR,BG411,1482
6,RES1,NR,BG412,1660
6,RES1,NR,BG413,2517
6,RES1,NR,BG414,403
6,RES1,NR,BG415,429
6,RES1,NR,BG42,8350
6,RES1,NR,BG421,3392
6,RES1,NR,BG422,1452
6,RES1,NR,BG423,1953
6,RES1,NR,BG424,257
6,RES1,NR,BG425,1296
6,RES1,NR,BGZ,0
6,RES1,NR,BGZZ,0
6,RES1,NR,BGZZZ,0
6,RES1,NR,CH,18464
6,RES1,NR,CH0,18464
6,RES1,NR,CH01,3077
6,RES1,NR,CH011,1303
6,RES1,NR,CH012,914
6,RES1,NR,CH013,860
6,RES1,NR,CH02,4056
6,RES1,NR,CH021,1990
6,RES1,NR,CH022,928
6,RES1,NR,CH023,694
6,RES1,NR,CH024,216
6,RES1,NR,CH025,229
6,RES1,NR,CH03,2705
6,RES1,NR,CH031,313
6,RES1,NR,CH032,680
6,RES1,NR,CH033,1711
6,RES1,NR,CH04,2696
6,RES1,NR,CH040,2696
6,RES1,NR,CH05,3821
6,RES1,NR,CH051,99
6,RES1,NR,CH052,192
6,RES1,NR,CH053,253
6,RES1,NR,CH054,114
6,RES1,NR,CH055,1740
6,RES1,NR,CH056,385
6,RES1,NR,CH057,1039
6,RES1,NR,CH06,1656
6,RES1,NR,CH061,853
6,RES1,NR,CH062,88
6,RES1,NR,CH063,374
6,RES1,NR,CH064,166
6,RES1,NR,CH065,86
6,RES1,NR,CH066,88
6,RES1,NR,CH07,453
6,RES1,NR,CH070,453
6,RES1,NR,CHZ,0
6,RES1,NR,CHZZ,0
6,RES1,NR,CHZZZ,0
6,RES1,NR,CY,4425
6,RES1,NR,CY0,4425
6,RES1,NR,CY00,4425
6,RES1,NR,CY000,4425
6,RES1,NR,CYZ,0
6,RES1,NR,CYZZ,0
6,RES1,NR,CYZZZ,0
6,RES1,NR,CZ,25631
6,RES1,NR,CZ0,25631
6,RES1,NR,CZ01,852
6,RES1,NR,CZ010,852
6,RES1,NR,CZ02,4302
6,RES1,NR,CZ020,4302
6,RES1,NR,CZ03,2834
6,RES1,NR,CZ031,1689
6,RES1,NR,CZ032,1145
6,RES1,NR,CZ04,1408
6,RES1,NR,CZ041,357
6,RES1,NR,CZ042,1051
6,RES1,NR,CZ05,3636
6,RES1,NR,CZ051,855
6,RES1,NR,CZ052,1293
6,RES1,NR,CZ053,1488
6,RES1,NR,CZ06,6510
6,RES1,NR,CZ063,2172
6,RES1,NR,CZ064,4338
6,RES1,NR,CZ07,3724
6,RES1,NR,CZ071,1519
6,RES1,NR,CZ072,2205
6,RES1,NR,CZ08,2365
6,RES1,NR,CZ080,2365
6,RES1,NR,CZZ,0
6,RES1,NR,CZZZ,0
6,RES1,NR,CZZZZ,0
6,RES1,NR,DE,188590
6,RES1,NR,DE1,26244
6,RES1,NR,DE11,9180
6,RES1,NR,DE111,602
6,RES1,NR,DE112,878
6,RES1,NR,DE113,1015
6,RES1,NR,DE114,609
6,RES1,NR,DE115,1038
6,RES1,NR,DE116,1018
6,RES1,NR,DE117,222
6,RES1,NR,DE118,1015
6,RES1,NR,DE119,389
6,RES1,NR,DE11A,665
6,RES1,NR,DE11B,383
6,RES1,NR,DE11C,417
6,RES1,NR,DE11D,943
6,RES1,NR,DE12,6214
6,RES1,NR,DE121,74
6,RES1,NR,DE122,369
6,RES1,NR,DE123,1294
6,RES1,NR,DE124,493
6,RES1,NR,DE125,191
6,RES1,NR,DE126,342
6,RES1,NR,DE127,489
6,RES1,NR,DE128,1322
6,RES1,NR,DE129,205
6,RES1,NR,DE12A,517
6,RES1,NR,DE12B,597
6,RES1,NR,DE12C,323
6,RES1,NR,DE13,5369
6,RES1,NR,DE131,269
6,RES1,NR,DE132,690
6,RES1,NR,DE133,380
6,RES1,NR,DE134,1173
6,RES1,NR,DE135,417
6,RES1,NR,DE136,478
6,RES1,NR,DE137,455
6,RES1,NR,DE138,570
6,RES1,NR,DE139,464
6,RES1,NR,DE13A,473
6,RES1,NR,DE14,5484
6,RES1,NR,DE141,806
6,RES1,NR,DE142,593
6,RES1,NR,DE143,662
6,RES1,NR,DE144,178
6,RES1,NR,DE145,696
6,RES1,NR,DE146,750
6,RES1,NR,DE147,464
6,RES1,NR,DE148,889
6,RES1,NR,DE149,447
6,RES1,NR,DE2,34530
6,RES1,NR,DE21,11198
6,RES1,NR,DE211,259
6,RES1,NR,DE212,1327
6,RES1,NR,DE213,113
6,RES1,NR,DE214,377
6,RES1,NR,DE215,318
6,RES1,NR,DE216,390
6,RES1,NR,DE217,418
6,RES1,NR,DE218,536
6,RES1,NR,DE219,554
6,RES1,NR,DE21A,518
6,RES1,NR,DE21B,562
6,RES1,NR,DE21C,472
6,RES1,NR,DE21D,177
6,RES1,NR,DE21E,384
6,RES1,NR,DE21F,261
6,RES1,NR,DE21G,476
6,RES1,NR,DE21H,858
6,RES1,NR,DE21I,351
6,RES1,NR,DE21J,458
6,RES1,NR,DE21K,920
6,RES1,NR,DE21L,435
6,RES1,NR,DE21M,597
6,RES1,NR,DE21N,432
6,RES1,NR,DE22,4500
6,RES1,NR,DE221,118
6,RES1,NR,DE222,89
6,RES1,NR,DE223,84
6,RES1,NR,DE224,331
6,RES1,NR,DE225,346
6,RES1,NR,DE226,425
6,RES1,NR,DE227,588
6,RES1,NR,DE228,711
6,RES1,NR,DE229,312
6,RES1,NR,DE22A,664
6,RES1,NR,DE22B,438
6,RES1,NR,DE22C,404
6,RES1,NR,DE23,3354
6,RES1,NR,DE231,58
6,RES1,NR,DE232,181
6,RES1,NR,DE233,62
6,RES1,NR,DE234,330
6,RES1,NR,DE235,511
6,RES1,NR,DE236,580
6,RES1,NR,DE237,317
6,RES1,NR,DE238,623
6,RES1,NR,DE239,441
6,RES1,NR,DE23A,254
6,RES1,NR,DE24,2859
6,RES1,NR,DE241,89
6,RES1,NR,DE242,91
6,RES1,NR,DE243,60
6,RES1,NR,DE244,45
6,RES1,NR,DE245,501
6,RES1,NR,DE246,356
6,RES1,NR,DE247,237
6,RES1,NR,DE248,330
6,RES1,NR,DE249,284
6,RES1,NR,DE24A,224
6,RES1,NR,DE24B,214
6,RES1,NR,DE24C,248
6,RES1,NR,DE24D,182
6,RES1,NR,DE25,3978
6,RES1,NR,DE251,65
6,RES1,NR,DE252,146
6,RES1,NR,DE253,126
6,RES1,NR,DE254,554
6,RES1,NR,DE255,80
6,RES1,NR,DE256,741
6,RES1,NR,DE257,358
6,RES1,NR,DE258,281
6,RES1,NR,DE259,473
6,RES1,NR,DE25A,379
6,RES1,NR,DE25B,437
6,RES1,NR,DE25C,342
6,RES1,NR,DE26,3429
6,RES1,NR,DE261,78
6,RES1,NR,DE262,65
6,RES1,NR,DE263,159
6,RES1,NR,DE264,451
6,RES1,NR,DE265,310
6,RES1,NR,DE266,272
6,RES1,NR,DE267,346
6,RES1,NR,DE268,282
6,RES1,NR,DE269,349
6,RES1,NR,DE26A,328
6,RES1,NR,DE26B,351
6,RES1,NR,DE26C,442
6,RES1,NR,DE27,5211
6,RES1,NR,DE271,314
6,RES1,NR,DE272,100
6,RES1,NR,DE273,83
6,RES1,NR,DE274,87
6,RES1,NR,DE275,535
6,RES1,NR,DE276,751
6,RES1,NR,DE277,367
6,RES1,NR,DE278,440
6,RES1,NR,DE279,445
6,RES1,NR,DE27A,163
6,RES1,NR,DE27B,517
6,RES1,NR,DE27C,512
6,RES1,NR,DE27D,534
6,RES1,NR,DE27E,367
6,RES1,NR,DE3,2699
6,RES1,NR,DE30,2699
6,RES1,NR,DE300,2699
6,RES1,NR,DE4,5125
6,RES1,NR,DE40,5125
6,RES1,NR,DE401,76
6,RES1,NR,DE402,85
6,RES1,NR,DE403,36
6,RES1,NR,DE404,176
6,RES1,NR,DE405,395
6,RES1,NR,DE406,395
6,RES1,NR,DE407,237
6,RES1,NR,DE408,406
6,RES1,NR,DE409,425
6,RES1,NR,DE40A,493
6,RES1,NR,DE40B,208
6,RES1,NR,DE40C,316
6,RES1,NR,DE40D,212
6,RES1,NR,DE40E,625
6,RES1,NR,DE40F,153
6,RES1,NR,DE40G,250
6,RES1,NR,DE40H,382
6,RES1,NR,DE40I,249
6,RES1,NR,DE5,1605
6,RES1,NR,DE50,1605
6,RES1,NR,DE501,1385
6,RES1,NR,DE502,217
6,RES1,NR,DE6,2527
6,RES1,NR,DE60,2527
6,RES1,NR,DE600,2527
6,RES1,NR,DE7,14563
6,RES1,NR,DE71,8215
6,RES1,NR,DE711,201
6,RES1,NR,DE712,734
6,RES1,NR,DE713,176
6,RES1,NR,DE714,306
6,RES1,NR,DE715,678
6,RES1,NR,DE716,883
6,RES1,NR,DE717,639
6,RES1,NR,DE718,608
6,RES1,NR,DE719,1085
6,RES1,NR,DE71A,514
6,RES1,NR,DE71B,292
6,RES1,NR,DE71C,723
6,RES1,NR,DE71D,447
6,RES1,NR,DE71E,929
6,RES1,NR,DE72,3242
6,RES1,NR,DE721,632
6,RES1,NR,DE722,849
6,RES1,NR,DE723,588
6,RES1,NR,DE724,786
6,RES1,NR,DE725,392
6,RES1,NR,DE73,3106
6,RES1,NR,DE731,217
6,RES1,NR,DE732,613
6,RES1,NR,DE733,393
6,RES1,NR,DE734,557
6,RES1,NR,DE735,523
6,RES1,NR,DE736,511
6,RES1,NR,DE737,291
6,RES1,NR,DE8,2536
6,RES1,NR,DE80,2536
6,RES1,NR,DE803,96
6,RES1,NR,DE804,47
6,RES1,NR,DE80J,395
6,RES1,NR,DE80K,495
6,RES1,NR,DE80L,319
6,RES1,NR,DE80M,298
6,RES1,NR,DE80N,394
6,RES1,NR,DE80O,495
6,RES1,NR,DE9,23186
6,RES1,NR,DE91,3567
6,RES1,NR,DE911,252
6,RES1,NR,DE912,237
6,RES1,NR,DE913,246
6,RES1,NR,DE914,622
6,RES1,NR,DE916,233
6,RES1,NR,DE917,199
6,RES1,NR,DE918,339
6,RES1,NR,DE91A,413
6,RES1,NR,DE91B,297
6,RES1,NR,DE91C,729
6,RES1,NR,DE92,4803
6,RES1,NR,DE922,791
6,RES1,NR,DE923,337
6,RES1,NR,DE925,617
6,RES1,NR,DE926,174
6,RES1,NR,DE927,477
6,RES1,NR,DE928,403
6,RES1,NR,DE929,2005
6,RES1,NR,DE93,5322
6,RES1,NR,DE931,601
6,RES1,NR,DE932,623
6,RES1,NR,DE933,701
6,RES1,NR,DE934,151
6,RES1,NR,DE935,441
6,RES1,NR,DE936,378
6,RES1,NR,DE937,602
6,RES1,NR,DE938,468
6,RES1,NR,DE939,599
6,RES1,NR,DE93A,264
6,RES1,NR,DE93B,494
6,RES1,NR,DE94,9490
6,RES1,NR,DE941,266
6,RES1,NR,DE942,136
6,RES1,NR,DE943,393
6,RES1,NR,DE944,268
6,RES1,NR,DE945,85
6,RES1,NR,DE946,436
6,RES1,NR,DE947,571
6,RES1,NR,DE948,1105
6,RES1,NR,DE949,1576
6,RES1,NR,DE94A,287
6,RES1,NR,DE94B,659
6,RES1,NR,DE94C,661
6,RES1,NR,DE94D,453
6,RES1,NR,DE94E,1377
6,RES1,NR,DE94F,806
6,RES1,NR,DE94G,240
6,RES1,NR,DE94H,179
6,RES1,NR,DEA,41333
6,RES1,NR,DEA1,8705
6,RES1,NR,DEA11,525
6,RES1,NR,DEA12,703
6,RES1,NR,DEA13,571
6,RES1,NR,DEA14,388
6,RES1,NR,DEA15,533
6,RES1,NR,DEA16,180
6,RES1,NR,DEA17,267
6,RES1,NR,DEA18,183
6,RES1,NR,DEA19,288
6,RES1,NR,DEA1A,374
6,RES1,NR,DEA1B,1089
6,RES1,NR,DEA1C,768
6,RES1,NR,DEA1D,1037
6,RES1,NR,DEA1E,730
6,RES1,NR,DEA1F,1073
6,RES1,NR,DEA2,10484
6,RES1,NR,DEA22,550
6,RES1,NR,DEA23,1204
6,RES1,NR,DEA24,283
6,RES1,NR,DEA26,918
6,RES1,NR,DEA27,1240
6,RES1,NR,DEA28,670
6,RES1,NR,DEA29,929
6,RES1,NR,DEA2A,1024
6,RES1,NR,DEA2B,653
6,RES1,NR,DEA2C,1828
6,RES1,NR,DEA2D,1185
6,RES1,NR,DEA3,7715
6,RES1,NR,DEA31,211
6,RES1,NR,DEA32,321
6,RES1,NR,DEA33,562
6,RES1,NR,DEA34,1743
6,RES1,NR,DEA35,813
6,RES1,NR,DEA36,1188
6,RES1,NR,DEA37,1754
6,RES1,NR,DEA38,1126
6,RES1,NR,DEA4,7289
6,RES1,NR,DEA41,813
6,RES1,NR,DEA42,1222
6,RES1,NR,DEA43,852
6,RES1,NR,DEA44,532
6,RES1,NR,DEA45,1347
6,RES1,NR,DEA46,1328
6,RES1,NR,DEA47,1198
6,RES1,NR,DEA5,7142
6,RES1,NR,DEA51,367
6,RES1,NR,DEA52,754
6,RES1,NR,DEA53,205
6,RES1,NR,DEA54,508
6,RES1,NR,DEA55,140
6,RES1,NR,DEA56,481
6,RES1,NR,DEA57,760
6,RES1,NR,DEA58,949
6,RES1,NR,DEA59,401
6,RES1,NR,DEA5A,878
6,RES1,NR,DEA5B,846
6,RES1,NR,DEA5C,856
6,RES1,NR,DEB,11060
6,RES1,NR,DEB1,4614
6,RES1,NR,DEB11,154
6,RES1,NR,DEB12,360
6,RES1,NR,DEB13,559
6,RES1,NR,DEB14,520
6,RES1,NR,DEB15,249
6,RES1,NR,DEB17,602
6,RES1,NR,DEB18,632
6,RES1,NR,DEB1A,329
6,RES1,NR,DEB1B,700
6,RES1,NR,DEB1C,184
6,RES1,NR,DEB1D,320
6,RES1,NR,DEB2,1337
6,RES1,NR,DEB21,123
6,RES1,NR,DEB22,310
6,RES1,NR,DEB23,336
6,RES1,NR,DEB24,164
6,RES1,NR,DEB25,410
6,RES1,NR,DEB3,5109
6,RES1,NR,DEB31,102
6,RES1,NR,DEB32,150
6,RES1,NR,DEB33,82
6,RES1,NR,DEB34,336
6,RES1,NR,DEB35,306
6,RES1,NR,DEB36,95
6,RES1,NR,DEB37,59
6,RES1,NR,DEB38,76
6,RES1,NR,DEB39,176
6,RES1,NR,DEB3A,78
6,RES1,NR,DEB3B,441
6,RES1,NR,DEB3C,383
6,RES1,NR,DEB3D,254
6,RES1,NR,DEB3E,409
6,RES1,NR,DEB3F,367
6,RES1,NR,DEB3G,219
6,RES1,NR,DEB3H,373
6,RES1,NR,DEB3I,507
6,RES1,NR,DEB3J,478
6,RES1,NR,DEB3K,211
6,RES1,NR,DEC,2311
6,RES1,NR,DEC0,2311
6,RES1,NR,DEC01,550
6,RES1,NR,DEC02,368
6,RES1,NR,DEC03,290
6,RES1,NR,DEC04,538
6,RES1,NR,DEC05,322
6,RES1,NR,DEC06,242
6,RES1,NR,DED,5592
6,RES1,NR,DED2,2456
6,RES1,NR,DED21,408
6,RES1,NR,DED2C,719
6,RES1,NR,DED2D,465
6,RES1,NR,DED2E,439
6,RES1,NR,DED2F,425
6,RES1,NR,DED4,1997
6,RES1,NR,DED41,176
6,RES1,NR,DED42,543
6,RES1,NR,DED43,530
6,RES1,NR,DED44,310
6,RES1,NR,DED45,440
6,RES1,NR,DED5,1138
6,RES1,NR,DED51,346
6,RES1,NR,DED52,451
6,RES1,NR,DED53,343
6,RES1,NR,DEE,3155
6,RES1,NR,DEE0,3155
6,RES1,NR,DEE01,58
6,RES1,NR,DEE02,92
6,RES1,NR,DEE03,168
6,RES1,NR,DEE04,226
6,RES1,NR,DEE05,236
6,RES1,NR,DEE06,178
6,RES1,NR,DEE07,320
6,RES1,NR,DEE08,308
6,RES1,NR,DEE09,329
6,RES1,NR,DEE0A,217
6,RES1,NR,DEE0B,335
6,RES1,NR,DEE0C,269
6,RES1,NR,DEE0D,204
6,RES1,NR,DEE0E,222
6,RES1,NR,DEF,7225
6,RES1,NR,DEF0,7225
6,RES1,NR,DEF01,149
6,RES1,NR,DEF02,340
6,RES1,NR,DEF03,420
6,RES1,NR,DEF04,158
6,RES1,NR,DEF05,366
6,RES1,NR,DEF06,605
6,RES1,NR,DEF07,497
6,RES1,NR,DEF08,436
6,RES1,NR,DEF09,755
6,RES1,NR,DEF0A,371
6,RES1,NR,DEF0B,770
6,RES1,NR,DEF0C,610
6,RES1,NR,DEF0D,752
6,RES1,NR,DEF0E,353
6,RES1,NR,DEF0F,643
6,RES1,NR,DEG,4892
6,RES1,NR,DEG0,4892
6,RES1,NR,DEG01,196
6,RES1,NR,DEG02,56
6,RES1,NR,DEG03,137
6,RES1,NR,DEG04,33
6,RES1,NR,DEG05,80
6,RES1,NR,DEG06,531
6,RES1,NR,DEG07,175
6,RES1,NR,DEG09,274
6,RES1,NR,DEG0A,171
6,RES1,NR,DEG0B,361
6,RES1,NR,DEG0C,378
6,RES1,NR,DEG0D,192
6,RES1,NR,DEG0E,198
6,RES1,NR,DEG0F,217
6,RES1,NR,DEG0G,256
6,RES1,NR,DEG0H,124
6,RES1,NR,DEG0I,227
6,RES1,NR,DEG0J,212
6,RES1,NR,DEG0K,246
6,RES1,NR,DEG0L,207
6,RES1,NR,DEG0M,96
6,RES1,NR,DEG0N,57
6,RES1,NR,DEG0P,470
6,RES1,NR,DEZ,0
6,RES1,NR,DEZZ,0
6,RES1,NR,DEZZZ,0
6,RES1,NR,DK,16364
6,RES1,NR,DK0,16364
6,RES1,NR,DK01,4242
6,RES1,NR,DK011,666
6,RES1,NR,DK012,1821
6,RES1,NR,DK013,1627
6,RES1,NR,DK014,128
6,RES1,NR,DK02,2730
6,RES1,NR,DK021,770
6,RES1,NR,DK022,1960
6,RES1,NR,DK03,3625
6,RES1,NR,DK031,1326
6,RES1,NR,DK032,2299
6,RES1,NR,DK04,4154
6,RES1,NR,DK041,1590
6,RES1,NR,DK042,2564
6,RES1,NR,DK05,1613
6,RES1,NR,DK050,1613
6,RES1,NR,DKZ,0
6,RES1,NR,DKZZ,0
6,RES1,NR,DKZZZ,0
6,RES1,NR,EE,4704
6,RES1,NR,EE0,4704
6,RES1,NR,EE00,4704
6,RES1,NR,EE001,1490
6,RES1,NR,EE004,779
6,RES1,NR,EE008,1616
6,RES1,NR,EE009,675
6,RES1,NR,EE00A,144
6,RES1,NR,EEZ,0
6,RES1,NR,EEZZ,0
6,RES1,NR,EEZZZ,0
6,RES1,NR,EL,26976
6,RES1,NR,EL3,3904
6,RES1,NR,EL30,3904
6,RES1,NR,EL301,466
6,RES1,NR,EL302,246
6,RES1,NR,EL303,114
6,RES1,NR,EL304,131
6,RES1,NR,EL305,1877
6,RES1,NR,EL306,683
6,RES1,NR,EL307,385
6,RES1,NR,EL4,3528
6,RES1,NR,EL41,494
6,RES1,NR,EL411,292
6,RES1,NR,EL412,102
6,RES1,NR,EL413,105
6,RES1,NR,EL42,1015
6,RES1,NR,EL421,642
6,RES1,NR,EL422,371
6,RES1,NR,EL43,2020
6,RES1,NR,EL431,941
6,RES1,NR,EL432,193
6,RES1,NR,EL433,423
6,RES1,NR,EL434,465
6,RES1,NR,EL5,8604
6,RES1,NR,EL51,1948
6,RES1,NR,EL511,404
6,RES1,NR,EL512,481
6,RES1,NR,EL513,419
6,RES1,NR,EL514,314
6,RES1,NR,EL515,329
6,RES1,NR,EL52,4517
6,RES1,NR,EL521,607
6,RES1,NR,EL522,1516
6,RES1,NR,EL523,288
6,RES1,NR,EL524,628
6,RES1,NR,EL525,558
6,RES1,NR,EL526,622
6,RES1,NR,EL527,292
6,RES1,NR,EL53,1011
6,RES1,NR,EL531,587
6,RES1,NR,EL532,158
6,RES1,NR,EL533,266
6,RES1,NR,EL54,1130
6,RES1,NR,EL541,504
6,RES1,NR,EL542,150
6,RES1,NR,EL543,475
6,RES1,NR,EL6,10927
6,RES1,NR,EL61,3431
6,RES1,NR,EL611,1480
6,RES1,NR,EL612,1258
6,RES1,NR,EL613,693
6,RES1,NR,EL62,797
6,RES1,NR,EL621,219
6,RES1,NR,EL622,384
6,RES1,NR,EL623,131
6,RES1,NR,EL624,66
6,RES1,NR,EL63,2745
6,RES1,NR,EL631,880
6,RES1,NR,EL632,1017
6,RES1,NR,EL633,843
6,RES1,NR,EL64,1766
6,RES1,NR,EL641,363
6,RES1,NR,EL642,672
6,RES1,NR,EL643,77
6,RES1,NR,EL644,493
6,RES1,NR,EL645,155
6,RES1,NR,EL65,2194
6,RES1,NR,EL651,655
6,RES1,NR,EL652,624
6,RES1,NR,EL653,922
6,RES1,NR,ELZ,3
6,RES1,NR,ELZZ,3
6,RES1,NR,ELZZZ,3
6,RES1,NR,ES,98075
6,RES1,NR,ES1,13427
6,RES1,NR,ES11,10906
6,RES1,NR,ES111,4106
6,RES1,NR,ES112,1220
6,RES1,NR,ES113,831
6,RES1,NR,ES114,4747
6,RES1,NR,ES12,1420
6,RES1,NR,ES120,1420
6,RES1,NR,ES13,1104
6,RES1,NR,ES130,1104
6,RES1,NR,ES2,4720
6,RES1,NR,ES21,1354
6,RES1,NR,ES211,223
6,RES1,NR,ES212,506
6,RES1,NR,ES213,624
6,RES1,NR,ES22,1022
6,RES1,NR,ES220,1022
6,RES1,NR,ES23,300
6,RES1,NR,ES230,300
6,RES1,NR,ES24,2046
6,RES1,NR,ES241,612
6,RES1,NR,ES242,424
6,RES1,NR,ES243,1008
6,RES1,NR,ES3,7693
6,RES1,NR,ES30,7693
6,RES1,NR,ES300,7693
6,RES1,NR,ES4,12033
6,RES1,NR,ES41,3744
6,RES1,NR,ES411,324
6,RES1,NR,ES412,418
6,RES1,NR,ES413,927
6,RES1,NR,ES414,263
6,RES1,NR,ES415,462
6,RES1,NR,ES416,333
