nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
FR107,NON_RESIDENTIAL,69225,18149196.436468523,0.0,1.2733593355001807,4.2,EUBUCCO
FR107,SFH,206943,12116633.98889257,16702757.734948212,1.470315980728993,5.2,EUBUCCO
FR108,MFH_HIGH,1679,981167.3721731072,6560954.088881244,7.955330553901131,20.0,EUBUCCO
FR108,MFH_LOW,28972,6585147.173624741,17668615.53440562,3.0333390860140823,8.1,EUBUCCO
FR108,NON_RESIDENTIAL,81512,23229051.996034957,0.0,1.1366031995289037,4.2,EUBUCCO
FR108,SFH,355002,21951267.19544187,28868828.11202869,1.4276373090855825,4.5,EUBUCCO
FRB01,MFH_HIGH,156,85355.43585891598,526536.562874639,7.294871794871795,18.85,EUBUCCO
FRB01,MFH_LOW,9061,2599332.3468166282,4369650.249536393,2.09155722326454,5.6,EUBUCCO
FRB01,NON_RESIDENTIAL,245996,25805231.61138643,0.0,1.0525333745264152,3.7,EUBUCCO
FRB01,SFH,145165,15896622.560503561,17912075.38147822,1.3347818000206662,4.1,EUBUCCO
FRB02,MFH_HIGH,232,145921.18087892098,893266.4268154494,7.336206896551724,17.75,EUBUCCO
FRB02,MFH_LOW,11828,3264517.841422809,6198924.940569191,2.357253973621914,6.4,EUBUCCO
FRB02,NON_RESIDENTIAL,170561,25795024.498712283,0.0,1.0807312339866675,3.8,EUBUCCO
FRB02,SFH,238342,18799069.00757173,22796933.93690713,1.3315794110983377,4.0,EUBUCCO
FRB03,MFH_HIGH,141,64400.81006452142,408258.9316185207,7.718439716312057,19.5,EUBUCCO
FRB03,MFH_LOW,8025,2076201.1565096513,3471120.062092084,2.160947040498442,5.9,EUBUCCO
FRB03,NON_RESIDENTIAL,213572,24220494.476385273,0.0,1.0450850298728298,3.7,EUBUCCO
FRB03,SFH,113347,12548100.627413219,14443956.073258013,1.3723124564390765,4.4,EUBUCCO
FRB04,MFH_HIGH,664,408495.3897611939,2679897.174997992,7.88539156626506,17.95,EUBUCCO
FRB04,MFH_LOW,19949,4869827.846714274,10175768.387535244,2.6074590205022807,7.1,EUBUCCO
FRB04,NON_RESIDENTIAL,313198,33410634.479271013,0.0,1.060436848255736,3.7,EUBUCCO
FRB04,SFH,220828,22794464.051023606,28057213.63700473,1.4328382270364264,4.5,EUBUCCO
FRB05,MFH_HIGH,77,42415.10604815551,270610.9590008792,7.636363636363637,19.8,EUBUCCO
FRB05,MFH_LOW,10697,3094456.3808143083,5347938.750209987,2.1528091988407962,5.6,EUBUCCO
FRB05,NON_RESIDENTIAL,245614,27362444.92188871,0.0,1.0603992443427492,3.8,EUBUCCO
FRB05,SFH,164982,17134610.55625397,20119834.857615918,1.351908086942818,4.4,EUBUCCO
FRB06,MFH_HIGH,558,313324.28067329107,2131009.0663301917,8.011827956989247,19.65,EUBUCCO
FRB06,MFH_LOW,19604,5392422.03458357,10449926.110092878,2.410880432564783,6.6,EUBUCCO
FRB06,NON_RESIDENTIAL,304398,40827324.1516212,0.0,1.0777945321585556,3.5,EUBUCCO
FRB06,SFH,249864,26127422.450636324,31531476.65151201,1.4031705247654724,4.4,EUBUCCO
FRC11,MFH_HIGH,748,420656.89224823355,2635640.635398095,7.4314171122994646,18.4,EUBUCCO
FRC11,MFH_LOW,20287,5768042.147695855,11993999.170239985,2.5206240449548973,6.9,EUBUCCO
FRC11,NON_RESIDENTIAL,251582,32474737.296210814,0.0,1.1165778950799343,3.8,EUBUCCO
FRC11,SFH,151821,17572270.24365274,21782209.018878773,1.4636453455055625,4.9,EUBUCCO
FRC12,MFH_HIGH,118,64263.791213518176,399615.63263705897,7.377118644067797,17.3,EUBUCCO
FRC12,MFH_LOW,8397,2136899.7306939596,3828402.681383276,2.29772537811123,6.7,EUBUCCO
