nuts3,building_class,building_count,total_footprint_m2,total_heated_area_m2,mean_floors,median_height_m,source
ES616,NON_RESIDENTIAL,100620,23667323.483716942,0.0,1.2156976744186045,6.2,EUBUCCO
ES616,SFH,195778,15942268.923480188,22854625.294605017,1.6046195180255187,8.2,EUBUCCO
ES617,MFH_HIGH,9011,6781184.204242673,46994467.3255428,8.100521584729774,21.8,EUBUCCO
ES617,MFH_LOW,93340,24572964.25096459,63663337.80829471,3.0496121705592456,9.8,EUBUCCO
ES617,NON_RESIDENTIAL,136747,33570707.747996844,0.0,1.2530541803476494,5.9,EUBUCCO
ES617,SFH,262451,21994858.12028847,29771723.616067298,1.514233895088988,7.2,EUBUCCO
ES618,MFH_HIGH,7893,4122442.3628084767,27758662.85007642,7.618700114025086,19.4,EUBUCCO
ES618,MFH_LOW,123132,23869613.36466174,60456868.0815094,3.067611993632849,9.7,EUBUCCO
ES618,NON_RESIDENTIAL,141158,52248793.71065912,0.0,1.2567073775485624,6.3,EUBUCCO
ES618,SFH,423909,34272282.96027732,46602285.74382159,1.5224189625603608,7.3,EUBUCCO
ES620,MFH_HIGH,7963,3979259.218525536,26125309.86755403,7.363556448574657,17.6,EUBUCCO
ES620,MFH_LOW,84534,25093547.959808342,60637234.74514788,2.974009274374808,9.4,EUBUCCO
ES620,NON_RESIDENTIAL,195122,85684496.58361398,0.0,1.213804184048954,5.1,EUBUCCO
ES620,SFH,330785,31936932.446470402,40834571.00372998,1.4368284535272156,6.4,EUBUCCO
ES630,MFH_HIGH,512,265888.8690541569,1799695.8521385998,7.58203125,18.1,EUBUCCO
ES630,MFH_LOW,2378,385335.491265434,1098692.725057318,3.5060975609756095,9.6,EUBUCCO
ES630,NON_RESIDENTIAL,2424,909872.8109743979,0.0,1.4720709570957096,6.2,EUBUCCO
ES630,SFH,4308,300431.007379982,352356.82673928444,1.3113277623026927,7.3,EUBUCCO
ES640,MFH_HIGH,667,308124.96041301213,1789600.397897373,6.445277361319341,15.7,EUBUCCO
ES640,MFH_LOW,4268,692224.001824086,2024382.7551190897,3.496602624179944,10.1,EUBUCCO
ES640,NON_RESIDENTIAL,2364,1099576.3583272768,0.0,1.3575719120135366,8.0,EUBUCCO
ES640,SFH,4604,327086.85006143036,407454.5324158785,1.439357080799305,8.1,EUBUCCO
ES703,MFH_LOW,688,126282.97681395932,282890.3982761188,2.88953488372093,7.9,EUBUCCO
ES703,NON_RESIDENTIAL,2131,256571.9904938671,0.0,1.162881276396058,6.1,EUBUCCO
ES703,SFH,6744,508145.97392322373,613485.4889616754,1.3224792408066428,6.1,EUBUCCO
ES704,MFH_HIGH,23,26442.95366629251,139487.8703156432,6.434782608695652,16.2,EUBUCCO
ES704,MFH_LOW,7342,2471471.778423785,4890924.051173384,2.4889403432307273,8.6,EUBUCCO
ES704,NON_RESIDENTIAL,17679,3809106.5592906005,0.0,1.2164602070252841,4.4,EUBUCCO
ES704,SFH,22496,2463066.437483911,2805564.063780745,1.276902560455192,5.0,EUBUCCO
ES705,MFH_HIGH,3428,1737798.6473186936,12132022.584574105,7.590227537922987,16.7,EUBUCCO
ES705,MFH_LOW,61701,11694099.982051944,31316485.65455457,3.2382554577721594,9.7,EUBUCCO
ES705,NON_RESIDENTIAL,39757,13337040.780806003,0.0,1.459443619991448,5.8,EUBUCCO
ES705,SFH,95376,9097030.49411567,12372969.973301267,1.5048880221439358,6.3,EUBUCCO
ES706,MFH_HIGH,32,8164.7914318456005,46849.243991591036,6.375,16.4,EUBUCCO
ES706,MFH_LOW,1755,364197.9483572607,848089.6101120206,3.043247863247863,8.3,EUBUCCO
ES706,NON_RESIDENTIAL,3793,492656.18141769234,0.0,1.138149222251516,5.9,EUBUCCO
ES706,SFH,8962,656389.3956681399,770785.0175560053,1.3073197946886856,6.3,EUBUCCO
ES707,MFH_HIGH,309,118611.85923273195,767430.1022184567,6.757281553398058,16.7,EUBUCCO
ES707,MFH_LOW,4899,1016520.5886528934,2548713.069214403,3.0503368034292713,9.0,EUBUCCO
ES707,NON_RESIDENTIAL,14161,1686356.8557923392,0.0,1.1653555539863003,6.5,EUBUCCO
ES707,SFH,30696,2479594.091834704,2866686.706550978,1.2691034662496743,6.5,EUBUCCO
ES708,MFH_HIGH,110,57514.24696526225,335436.9555547019,6.718181818181818,16.9,EUBUCCO
ES708,MFH_LOW,9203,3180756.3612298532,5729056.366450682,2.33453221775508,8.3,EUBUCCO
ES708,NON_RESIDENTIAL,11641,4195034.604251297,0.0,1.2840134009105748,6.0,EUBUCCO
ES708,SFH,32697,3771576.535795456,4728275.251436853,1.4181759794476556,6.0,EUBUCCO
ES709,MFH_HIGH,3618,2056717.5070398299,13707449.222640974,7.278220011055832,16.6,EUBUCCO
ES709,MFH_LOW,65911,14939575.14216249,38847947.270896085,3.1101212240748892,9.0,EUBUCCO
ES709,NON_RESIDENTIAL,54769,15369996.068034306,0.0,1.323741532618817,5.6,EUBUCCO
ES709,SFH,133130,12390598.488932338,15782430.705218988,1.4108735822128746,6.1,EUBUCCO
