country|country_code|sector|subsector|btype|bage|topic|feature|type|detail|estimated|value|unit|source
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|55.07561490741111|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||1|83.32489004394967|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||1|18.50726611496208|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|125.02164583982322|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|43.328942822853826|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|55.521798344886236|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.08964129312160984|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.08667431716627887|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.21994447045944948|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Health|Health|Post 2010|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.045070644926465016|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants||BUILDING|Area|Number of dwellings/units [Mil.]||0|0.19600000000000004|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants||BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||0|0.09374679999999999|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants||BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||0|0.10225320000000002|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Area|Constructed area [Mm²]||1|19.982702127373095|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Area|Heated area [Mm²]||0|19.982702127373095|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Area|Cooled area [Mm²]||0|20.1518800492311|Mm²|
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.043175786730807776|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Area|Number of buildings [Mil.]||0|0.03181689606964963|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.02065097879334536|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.022524807937462418|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Occupancy|Occupied [Mil.]||1|0.03600860613349369|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Occupancy|Vacant [Mil.]||1|0.007167180597314091|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Construction features (U-values)|Walls||1|2.5|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Construction features (U-values)|Windows||1|5.8|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Construction features (U-values)|Roof||1|1.4|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|BUILDING|Construction features (U-values)|Floor||1|2.5|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|95.43087455424003|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|110.49772088392771|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|4.6449609072846005|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|216.62808523812487|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|57.45881485964241|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|13.934882721853802|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|1.9997856101756482|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|2.2267368169663295|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|4.6072711103473205|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|Before 1945|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|1.1579031448224912|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Area|Constructed area [Mm²]||0|15.655237972400577|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Area|Heated area [Mm²]||0|15.655237972400577|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Area|Cooled area [Mm²]||0|16.45685119582817|Mm²|
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.03382561635598316|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Area|Number of buildings [Mil.]||0|0.024926612844375192|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.016178792303066746|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.017646824052916416|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Occupancy|Occupied [Mil.]||1|0.02821056404088996|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Occupancy|Vacant [Mil.]||1|0.005615052315093206|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Construction features (U-values)|Walls||1|2.2|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Construction features (U-values)|Windows||1|5.95|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Construction features (U-values)|Roof||1|1.2|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|BUILDING|Construction features (U-values)|Floor||1|1.65|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|87.43068147783667|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|107.18278925740988|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|4.6449609072846005|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|198.46764695468926|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|55.73505041385314|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|13.934882721853802|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|1.4414660930007264|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|1.7638912135630045|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|3.3252121480261576|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1945 - 1969|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.9172234310527623|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Area|Constructed area [Mm²]||0|4.091090062474018|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Area|Heated area [Mm²]||0|4.091090062474018|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Area|Cooled area [Mm²]||0|6.582740478331268|Mm²|
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.00883944678292243|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Area|Number of buildings [Mil.]||0|0.006513923217171219|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.004227907396271799|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.004611539386650632|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Occupancy|Occupied [Mil.]||1|0.007372098616957307|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Occupancy|Vacant [Mil.]||1|0.0014673481659651236|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Construction features (U-values)|Walls||1|2|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Construction features (U-values)|Windows||1|6.1|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Construction features (U-values)|Roof||1|1.1|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|BUILDING|Construction features (U-values)|Floor||1|1.225|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Useful energy demand|Space heating [kWh/m² year]||1|79.43048840143332|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||0|108.25461714998399|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|4.6449609072846005|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|180.30720867125365|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|56.29240091799168|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|13.934882721853802|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|0.34396023516493396|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|0.712612050279454|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|0.794661889812512|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1970 - 1979|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.37055826614531606|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Constructed area [Mm²]||0|15.218855032403349|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Heated area [Mm²]||0|15.218855032403349|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Cooled area [Mm²]||0|16.08424324422451|Mm²|
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.032882742032471435|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Area|Number of buildings [Mil.]||0|0.024231794367876928|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Tenure/ownership status and distribution|Owner occupied -  dwellings/units  [Mil.]||1|0.015727815514131088|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Tenure/ownership status and distribution|Private rented  -  dwellings/units [Mil.]||1|0.017154926518340347|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Occupancy|Occupied [Mil.]||1|0.027424206855081176|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Occupancy|Vacant [Mil.]||1|0.005458535177390258|1e6 dimensionless|Own calculations
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Walls||1|1.8|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Windows||1|3.3|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Roof||1|1|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|BUILDING|Construction features (U-values)|Floor||1|0.8|dimensionless|Source residential part: IEE TABULA Project, TABULA Web Tool, 2017 http://webtool.building-typology.eu/#bm; Source service part: S. Birchall et al., D2.1a Survey on the energy needs and architectural features of the EU building stock, 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Useful energy demand|Space heating [kWh/m² year]||0|63.43010224862661|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Useful energy demand|Space cooling [kWh/m² year]||1|95.80533617773582|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Useful energy demand|Domestic hot water  [kWh/m² year]||0|4.6449609072846005|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Final energy consumption|Space heating [kWh/m² year]||0|143.9863321043824|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Final energy consumption|Space cooling [kWh/m² year]||0|49.81877481242263|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Final energy consumption|Domestic hot water [kWh/m² year]||0|13.934882721853802|kWh/m²/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total useful energy demand|Space heating+Domestic hot water [TWh/year]||0|1.036024517491515|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total useful energy demand|Space cooling [TWh/year]||0|1.5409563311774055|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total final energy consumption|Space heating+Domestic hot water [TWh/year]||0|2.403380074981515|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1980 - 1989|ENERGY|Total final energy consumption|Space cooling [TWh/year]||0|0.8012972922122509|TWh/year|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/ and S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Constructed area [Mm²]||0|16.4552733623955|Mm²|Vienna University of Technology, e-think. Invert/EE-Lab. 2017 http://www.invert.at/
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Heated area [Mm²]||0|16.4552733623955|Mm²|S. Pezzutto. Analysis of the space heating and cooling market in Europe. PhD-Thesis. 2014
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Cooled area [Mm²]||0|17.139965773768203|Mm²|
Spain|es|Service sector|Hotels and Restaurants|Hotels and Restaurants|1990 - 1999|BUILDING|Area|Number of dwellings/units [Mil.]||1|0.035554219282421334|1e6 dimensionless|Own calculations
