nuts_id,building_class,n_buildings,heat_demand_MWh
ITI14,MFH_HIGH,2048,287966.0145722403
ITI14,MFH_LOW,76128,3106048.7100781132
ITI14,NON_RESIDENTIAL,97558,0.0
ITI14,SFH,164929,1658736.9569503001
ITI15,MFH_HIGH,154,19341.211697873372
ITI15,MFH_LOW,16972,756950.226041418
ITI15,NON_RESIDENTIAL,15024,0.0
ITI15,SFH,45199,423095.3371848116
ITI16,MFH_HIGH,738,122782.7397218081
ITI16,MFH_LOW,27473,1018792.9381933024
ITI16,NON_RESIDENTIAL,37843,0.0
ITI16,SFH,89654,799852.3630159552
ITI17,MFH_HIGH,708,59113.02848106486
ITI17,MFH_LOW,25496,984999.3544445981
ITI17,NON_RESIDENTIAL,50961,0.0
ITI17,SFH,162242,1385261.5088420128
ITI18,MFH_HIGH,90,20787.79666966593
ITI18,MFH_LOW,24002,962510.0588975213
ITI18,NON_RESIDENTIAL,87699,0.0
ITI18,SFH,120550,1207066.4729263873
ITI19,MFH_HIGH,521,57843.437435522916
ITI19,MFH_LOW,26169,976368.1377181349
ITI19,NON_RESIDENTIAL,66725,0.0
ITI19,SFH,68768,725807.8638667786
ITI1A,MFH_HIGH,494,46950.15967880796
ITI1A,MFH_LOW,21111,746782.6304065938
ITI1A,NON_RESIDENTIAL,70709,0.0
ITI1A,SFH,81077,713694.5026398831
ITI21,MFH_HIGH,543,191576.69786258074
ITI21,MFH_LOW,38988,2775013.2949127876
ITI21,NON_RESIDENTIAL,163027,0.0
ITI21,SFH,76462,1909645.111083263
ITI22,MFH_HIGH,284,97963.16447917871
ITI22,MFH_LOW,11083,915368.6366602586
ITI22,NON_RESIDENTIAL,51158,0.0
ITI22,SFH,25190,582556.082922137
ITI31,MFH_HIGH,101,45723.054856816925
ITI31,MFH_LOW,20381,1476076.4131456665
ITI31,NON_RESIDENTIAL,42229,0.0
ITI31,SFH,68401,1359246.4975040467
ITI32,MFH_HIGH,151,65418.63600651363
ITI32,MFH_LOW,24618,1946459.2781540612
ITI32,NON_RESIDENTIAL,47950,0.0
ITI32,SFH,79406,1386840.0102830916
ITI33,MFH_HIGH,42,12703.17239812523
ITI33,MFH_LOW,16033,1095360.110494451
ITI33,NON_RESIDENTIAL,53484,0.0
ITI33,SFH,55975,1075478.7432779344
ITI34,MFH_HIGH,164,64402.551157540016
ITI34,MFH_LOW,11490,925965.2372534167
ITI34,NON_RESIDENTIAL,24635,0.0
ITI34,SFH,31592,583751.7304899378
ITI35,MFH_HIGH,5,2299.7942667106204
ITI35,MFH_LOW,7057,479721.2505922512
ITI35,NON_RESIDENTIAL,22789,0.0
ITI35,SFH,28950,525616.666907782
ITI41,MFH_HIGH,48,10288.909008050052
ITI41,MFH_LOW,26221,1494297.901630121
ITI41,NON_RESIDENTIAL,117539,0.0
ITI41,SFH,125099,1504157.7013239374
ITI42,MFH_HIGH,23,4961.03691282702
ITI42,MFH_LOW,13901,655763.6128897752
ITI42,NON_RESIDENTIAL,23382,0.0
ITI42,SFH,164757,1660215.169425007
ITI43,MFH_HIGH,16781,3822347.542196335
ITI43,MFH_LOW,198139,12813317.9642756
ITI43,NON_RESIDENTIAL,221065,0.0
ITI43,SFH,647792,8625090.601476084
ITI44,MFH_HIGH,376,93804.73537162707
ITI44,MFH_LOW,44985,2645258.307330294
ITI44,NON_RESIDENTIAL,88453,0.0
ITI44,SFH,249723,3407268.2509306488
ITI45,MFH_HIGH,465,65014.88412354206
ITI45,MFH_LOW,38781,1658206.8857367567
ITI45,NON_RESIDENTIAL,54599,0.0
ITI45,SFH,430621,4734081.095701466
