nuts_id,country,building_type,dwellings_2021,dwellings_share,heat_2015_MWh
DE945,DE,OTHER,181604.0,0.6722837152482138,545222.0930663014
DE945,DE,SFH,28657.0,0.1060859586125199,86035.71243475364
DE946,DE,MFH_HIGH,27933.0,0.07088280597757268,80948.164426388
DE946,DE,OTHER,265013.0,0.6724972276710153,767991.8340002995
DE946,DE,SFH,101127.0,0.25661996635141204,293060.00157331256
DE947,DE,MFH_HIGH,35314.0,0.05884950664335839,107459.19913077242
DE947,DE,OTHER,404416.0,0.673944670065142,1230622.9675389493
DE947,DE,SFH,160343.0,0.26720582329149956,487917.83333027817
DE948,DE,MFH_HIGH,32016.0,0.0639661149016513,90384.12035603328
DE948,DE,OTHER,336469.0,0.6722455870453433,949883.0144950701
DE948,DE,SFH,132030.0,0.2637882980530054,372732.86514889664
DE949,DE,MFH_HIGH,68342.0,0.06957706243528881,200173.2086263259
DE949,DE,OTHER,660513.0,0.672449653804687,1934637.6539960846
DE949,DE,SFH,253394.0,0.2579732837600242,742189.1373775896
DE94A,DE,MFH_HIGH,24231.0,0.07429471986558209,73997.54098611975
DE94A,DE,OTHER,219628.0,0.6734018709354984,670708.2634517564
DE94A,DE,SFH,82288.0,0.2523034091989195,251294.19556212384
DE94B,DE,MFH_HIGH,31671.0,0.0733157245341809,89371.86820716652
DE94B,DE,OTHER,289958.0,0.6712285957021258,818227.6581608914
DE94B,DE,SFH,110352.0,0.2554556797636933,311400.4736319422
DE94C,DE,MFH_HIGH,30029.0,0.056794475829864334,93313.3237884671
DE94C,DE,OTHER,355826.0,0.6729811567696995,1105708.0405726163
DE94C,DE,SFH,142876.0,0.27022436740043615,443978.6356389166
DE94D,DE,MFH_HIGH,26740.0,0.06664689359177906,79376.45026780886
DE94D,DE,OTHER,270011.0,0.6729766037999197,801515.1351257045
DE94D,DE,SFH,104468.0,0.2603765026083012,310108.41460648674
DE94E,DE,MFH_HIGH,102701.0,0.09519894253265654,307397.385437948
DE94E,DE,OTHER,726696.0,0.6736126302831654,2175095.183184341
DE94E,DE,SFH,249407.0,0.23118842718417804,746507.4313777109
DE94F,DE,MFH_HIGH,30912.0,0.07265155129582146,89724.6658503395
DE94F,DE,OTHER,285987.0,0.6721467132646898,830101.1908818919
DE94F,DE,SFH,108584.0,0.25520173543948876,315174.1432677686
DE94G,DE,MFH_HIGH,27526.0,0.09685603194989356,84942.74002005665
DE94G,DE,OTHER,191349.0,0.673301782226992,590485.663013072
DE94G,DE,SFH,65320.0,0.22984218582311441,201571.59696687135
DE94H,DE,MFH_HIGH,11168.0,0.06295519628401994,34940.133937631064
DE94H,DE,OTHER,120291.0,0.6780930798890618,376341.6593384293
DE94H,DE,SFH,45937.0,0.25895172382691833,143718.2067239397
DEA11,DE,MFH_HIGH,618943.0,0.2845343412630259,1923736.6812793182
DEA11,DE,OTHER,1457678.0,0.6701092822822216,4530608.8575101
DEA11,DE,SFH,98663.0,0.04535637645475257,306654.4612105822
DEA12,DE,MFH_HIGH,416295.0,0.2513474692574142,1049124.3366804468
DEA12,DE,OTHER,1108263.0,0.6691387125034641,2792984.9859894593
DEA12,DE,SFH,131695.0,0.07951381823912168,331890.6773300939
DEA13,DE,MFH_HIGH,524021.0,0.26434132967440405,1449912.1932641063
DEA13,DE,OTHER,1326013.0,0.6689045660108003,3668941.5445692395
DEA13,DE,SFH,132331.0,0.06675410431479571,366146.26216665446
DEA14,DE,MFH_HIGH,170779.0,0.22093442951674352,443415.4000401042
DEA14,DE,OTHER,518230.0,0.6704269811186504,1345546.9511051313
DEA14,DE,SFH,83976.0,0.10863858936460603,218037.6488547643
DEA15,DE,MFH_HIGH,187306.0,0.21163826270099623,498831.3851862481
DEA15,DE,OTHER,592744.0,0.6697452851827455,1578589.6371757311
DEA15,DE,SFH,104979.0,0.11861645211625833,279578.9776380209
DEA16,DE,MFH_HIGH,132785.0,0.23295940995663098,369706.58360117336
DEA16,DE,OTHER,381792.0,0.6698199272972252,1063004.2246206964
DEA16,DE,SFH,55415.0,0.0972206627461438,154289.19177813022
DEA17,DE,MFH_HIGH,166189.0,0.23527488069131788,426553.3586933593
DEA17,DE,OTHER,472956.0,0.669566977791809,1213924.9307365497
DEA17,DE,SFH,67216.0,0.0951581415168731,172521.71057009095
DEA18,DE,MFH_HIGH,83604.0,0.22597385748110668,232753.07320553987
DEA18,DE,OTHER,247654.0,0.6693857913571838,689467.3650978993
DEA18,DE,SFH,38714.0,0.10464035116170954,107779.56169656082
DEA19,DE,MFH_HIGH,114248.0,0.21403694801387096,310353.5746201129
DEA19,DE,OTHER,358336.0,0.6713215443902604,973416.2393658776
DEA19,DE,SFH,61193.0,0.11464150759586869,166230.1860140096
DEA1A,DE,MFH_HIGH,314129.0,0.2603802643183491,860556.7735721437
DEA1A,DE,OTHER,807486.0,0.6693218967792418,2212108.868855394
DEA1A,DE,SFH,84809.0,0.07029783890240911,232334.3575724621
DEA1B,DE,MFH_HIGH,109227.0,0.1098641019270751,303334.78542065434
DEA1B,DE,OTHER,667547.0,0.671440684529587,1853847.7299861899
DEA1B,DE,SFH,217427.0,0.21869521354333782,603817.4845931557
DEA1C,DE,MFH_HIGH,331279.0,0.20670598468294546,898550.9154167639
DEA1C,DE,OTHER,1073491.0,0.6698191379570688,2911703.792699378
DEA1C,DE,SFH,197888.0,0.12347487735998572,536745.2918838579
DEA1D,DE,MFH_HIGH,242880.0,0.16777443291164074,674788.7691706191
DEA1D,DE,OTHER,969091.0,0.6694198491632692,2692406.633334669
DEA1D,DE,SFH,235687.0,0.16280571792509005,654804.5974947122
DEA1E,DE,MFH_HIGH,122173.0,0.12884606663720763,343632.45972143277
DEA1E,DE,OTHER,636068.0,0.6708099163791948,1789050.0469833126
DEA1E,DE,SFH,189968.0,0.2003440169835975,534317.4932952545
DEA1F,DE,MFH_HIGH,226249.0,0.15528478497509254,614151.324576491
DEA1F,DE,OTHER,976456.0,0.6701853267755392,2650582.9673972577
DEA1F,DE,SFH,254289.0,0.17452988824936821,690265.7080262513
DEA22,DE,MFH_HIGH,266168.0,0.24025917170125208,863971.9814377024
DEA22,DE,OTHER,742386.0,0.6701220486407297,2409758.8869120637
DEA22,DE,SFH,99283.0,0.08961877965801829,322269.13165023376
DEA23,DE,MFH_HIGH,960120.0,0.2690668917578297,2672641.435830523
DEA23,DE,OTHER,2394647.0,0.6710830158180349,6665867.59612054
DEA23,DE,SFH,213565.0,0.05985009242413542,594490.9680489372
DEA24,DE,MFH_HIGH,123284.0,0.2256518762835273,338929.118177858
DEA24,DE,OTHER,365405.0,0.6688160982234701,1004561.7795316521
DEA24,DE,SFH,57657.0,0.1055320254930026,158509.10229048991
DEA26,DE,MFH_HIGH,109381.0,0.12708568852556157,304243.1383301944
DEA26,DE,OTHER,576839.0,0.6702076364578529,1604477.0816800997
DEA26,DE,SFH,174467.0,0.2027066750165856,485279.77998970594
DEA27,DE,MFH_HIGH,228405.0,0.15212325176979274,629029.646068093
